change_in_market_value,position,foot,height_in_cm,age,minutes_played,goals,assists,penalty_attempts,yellow_cards,shots,shots_on_target_pct,goals_per_shot,passes,completed_passes_pct,assisted_shots,goal_creating_action,tackles_won_pct,tackles_interceptions,clearances,mistakes_leading_to_opp_shot,dribbles_success,ball_control_failed_attempt,ball_control_lost_after_tackle,fouls,fouled,offside,penalties_won,aerial_success_pct
-500000,Defender,Right,182,22,1377,1,0,0,4,6,0.5,0.166666666666667,590,0.7372881355932204,8,1,0.625,42,31,0,7,25,17,21,19,1,0,0.5
-1000000,Defender,Right,184,21,1672,0,0,0,2,15,0.0666666666666667,0,1027,0.7916260954235638,9,3,0.46511627906976744,79,41,0,20,27,10,20,15,0,0,0.475
-4000000,Midfield,Right,185,23,2090,1,0,0,7,30,0.2,0.0333333333333333,861,0.7607433217189314,9,6,0.5454545454545454,73,52,0,16,33,16,35,22,1,1,0.5833333333333334
-1000000,Defender,Right,178,25,1114,1,4,0,2,15,0.266666666666667,0.0666666666666667,657,0.6757990867579908,13,5,0.5135135135135135,70,32,0,16,20,7,18,13,0,0,0.47058823529411764
-15000000,Midfield,Right,187,23,2324,0,4,0,8,15,0.333333333333333,0,1851,0.8876283090221502,29,11,0.5238095238095238,110,46,1,35,29,16,45,27,2,0,0.5882352941176471
0,Defender,Right,184,22,850,0,0,0,5,3,0,0,368,0.7309782608695652,2,2,0.8181818181818182,22,32,0,0,3,0,12,16,0,1,0.4878048780487805
1300000,Attack,Right,187,29,2413,8,3,2,7,69,0.246376811594203,0.115942028985507,938,0.6993603411513859,25,7,0.6451612903225806,40,24,0,19,59,36,49,46,10,0,0.4427860696517413
-7000000,Attack,Right,185,26,991,1,0,0,2,24,0.125,0.0416666666666667,187,0.6256684491978609,7,1,0.6363636363636364,14,14,0,11,36,27,15,25,9,1,0.3409090909090909
3100000,Attack,Left,185,23,1896,11,3,4,5,41,0.341463414634146,0.268292682926829,464,0.8362068965517241,22,5,0.4166666666666667,15,20,0,27,83,41,55,27,26,0,0.328
-100000,Attack,Left,174,24,967,4,1,2,3,19,0.210526315789474,0.210526315789474,252,0.7380952380952381,13,5,0.5625,20,1,1,9,49,25,25,28,9,1,0.1702127659574468
-6000000,Midfield,Right,183,23,658,1,0,0,4,7,0.571428571428571,0.142857142857143,470,0.8957446808510638,1,1,0.6153846153846154,25,5,0,5,9,2,17,4,0,0,0.5
-4000000,Defender,Right,181,23,1959,1,1,0,5,9,0.333333333333333,0.111111111111111,1223,0.866721177432543,5,1,0.6956521739130435,35,46,0,7,12,6,32,11,2,0,0.6144578313253012
-1200000,Attack,Right,177,21,1288,0,2,1,5,23,0.217391304347826,0,524,0.75,24,2,0.5454545454545454,33,8,0,46,39,41,25,25,2,0,0.4482758620689655
21000000,Defender,Right,185,22,2545,2,2,0,10,14,0.5,0.142857142857143,1315,0.8623574144486692,9,5,0.5079365079365079,159,71,2,7,16,7,70,32,0,1,0.691358024691358
13000000,Attack,Right,184,23,2356,5,12,0,3,38,0.289473684210526,0.131578947368421,1002,0.7285429141716567,56,17,0.5833333333333334,62,22,0,33,60,41,41,30,7,1,0.32
10500000,Defender,Left,184,24,2093,1,2,0,8,22,0.363636363636364,0.0454545454545455,1226,0.768352365415987,27,10,0.5428571428571428,69,47,1,23,49,22,42,23,1,2,0.5161290322580645
800000,Defender,Right,193,22,1798,3,1,0,6,10,0.3,0.3,1075,0.8474418604651163,1,2,0.6086956521739131,64,71,2,3,9,1,37,12,0,0,0.55
0,Defender,Left,170,22,1170,0,1,0,4,27,0.259259259259259,0,813,0.7872078720787208,10,2,0.55,37,36,0,19,28,12,13,18,0,0,0.6363636363636364
-5500000,Defender,Right,194,21,695,1,0,0,2,4,0.5,0.25,561,0.8556149732620321,0,0,0.6666666666666666,14,24,0,8,3,7,13,15,0,0,0.7631578947368421
-2000000,Defender,Right,183,21,1090,1,1,0,5,10,0.5,0.1,620,0.7532258064516129,9,2,0.53125,57,42,0,9,16,4,25,4,2,0,0.7241379310344828
-4000000,Defender,Left,174,21,173,0,0,0,0,0,0,0,101,0.8514851485148515,1,0,0.7142857142857143,9,4,0,2,1,6,2,0,0,0,0.25
1000000,Attack,Right,188,21,1924,6,6,0,5,43,0.465116279069767,0.13953488372093,507,0.7140039447731755,27,6,0.46153846153846156,17,14,1,40,53,16,28,21,4,1,0.4158415841584158
550000,Defender,Left,182,21,300,0,0,0,1,0,0,0,116,0.646551724137931,1,0,0.46153846153846156,16,15,0,1,4,1,9,4,0,0,0.4117647058823529
24000000,Attack,Left,190,20,2923,21,3,6,1,80,0.4125,0.2625,616,0.6396103896103896,18,7,0.3076923076923077,17,15,0,27,106,89,53,70,26,2,0.4418604651162791
6000000,Midfield,Right,191,24,2748,2,2,1,6,31,0.225806451612903,0.0645161290322581,2801,0.908604069975009,29,9,0.5555555555555556,108,54,3,28,25,22,44,30,2,0,0.7181818181818181
20500000,Midfield,Right,188,21,2879,2,1,2,2,25,0.28,0.08,1561,0.866111467008328,22,6,0.5932203389830508,118,41,0,29,34,19,21,13,2,0,0.589041095890411
200000,Defender,Left,178,20,1263,1,2,0,4,4,0.75,0.25,911,0.7925356750823271,11,5,0.6428571428571429,54,21,0,8,21,5,17,13,0,0,0.4222222222222222
2000000,Attack,Right,178,24,2572,5,4,0,3,50,0.3,0.1,1118,0.7629695885509838,31,11,0.5909090909090909,80,9,0,29,37,21,26,17,7,0,0.3770491803278688
250000,Defender,Right,173,25,1297,0,0,0,1,2,0,0,637,0.6813186813186813,8,0,0.5151515151515151,47,54,1,5,9,3,15,16,1,0,0.5641025641025641
1500000,Defender,Right,186,26,1809,0,0,0,2,7,0.142857142857143,0,1154,0.8812824956672444,3,1,0.6363636363636364,75,77,1,17,21,12,16,17,1,0,0.6428571428571429
500000,Attack,Right,190,25,1677,8,1,0,1,39,0.435897435897436,0.205128205128205,483,0.6811594202898551,20,6,0.5,34,11,0,15,76,30,39,21,11,0,0.368
-500000,Defender,Right,177,24,1289,0,0,0,3,9,0,0,629,0.8124006359300477,2,2,0.6538461538461539,51,88,1,2,10,3,13,13,1,0,0.5121951219512195
700000,Attack,Left,172,22,2768,5,2,0,1,69,0.304347826086957,0.072463768115942,838,0.6181384248210023,45,7,0.5849056603773585,84,11,0,62,110,51,30,64,5,1,0.27692307692307694
700000,Attack,Right,180,24,801,2,0,0,0,21,0.333333333333333,0.0952380952380952,269,0.7323420074349443,8,1,0.4444444444444444,24,5,0,28,32,22,4,9,2,0,0.4782608695652174
300000,Attack,Left,187,23,223,0,0,0,0,4,0.75,0,42,0.6190476190476191,2,1,0.6,6,3,0,4,11,3,2,4,5,0,0.375
9100000,Defender,Left,185,20,1694,0,2,0,1,2,1,0,1334,0.8823088455772113,16,4,0.7894736842105263,60,20,0,15,18,11,16,9,3,0,0.6388888888888888
-1400000,Attack,Right,176,19,102,0,0,0,0,3,0.666666666666667,0,29,0.6896551724137931,1,0,0,0,0,0,2,0,1,2,2,0,0,0
22000000,Defender,Left,195,20,3309,0,0,0,2,16,0.3125,0,2605,0.8633397312859885,5,2,0.6774193548387096,88,126,2,7,19,3,14,25,2,0,0.6820809248554913
12000000,Defender,Right,171,19,1909,2,1,0,1,14,0.357142857142857,0.142857142857143,1294,0.8825347758887172,23,2,0.5161290322580645,41,24,1,29,34,26,16,11,3,0,0.4375
7000000,Attack,Right,191,23,2877,13,1,3,2,117,0.376068376068376,0.111111111111111,457,0.5448577680525164,9,4,0.6,30,25,0,15,82,19,62,20,36,1,0.46396396396396394
-4000000,Defender,Right,187,20,2044,0,0,0,9,13,0,0,1276,0.8808777429467085,5,0,0.5277777777777778,61,85,1,21,12,12,33,10,1,0,0.7033898305084746
750000,Defender,Right,175,20,520,0,0,0,1,0,0,0,292,0.7294520547945206,5,0,0.375,19,14,0,4,13,4,7,2,2,0,0.75
4000000,Defender,Left,188,24,3147,3,1,0,6,28,0.214285714285714,0.107142857142857,2712,0.903023598820059,5,1,0.8108108108108109,84,102,0,9,11,10,22,29,2,0,0.6302083333333334
-16000000,Midfield,Right,172,23,1157,1,0,0,3,3,0.333333333333333,0.333333333333333,1085,0.936405529953917,17,0,0.5294117647058824,35,9,1,19,15,11,11,21,0,0,0.3333333333333333
4000000,Attack,Right,175,23,2063,9,4,0,2,55,0.290909090909091,0.163636363636364,751,0.8402130492676432,30,11,0.35294117647058826,32,5,0,48,59,38,28,46,17,1,0.2535211267605634
-300000,Attack,Right,188,19,230,1,0,0,2,9,0.333333333333333,0.111111111111111,37,0.4864864864864865,1,2,0.5,2,0,0,5,10,7,8,10,5,1,0.2692307692307692
10000000,Attack,Right,183,20,1713,13,0,0,4,53,0.452830188679245,0.245283018867925,321,0.7757009345794392,8,1,0.7272727272727273,19,10,0,27,44,31,34,6,5,0,0.5
-100000,Midfield,Left,196,24,463,0,0,0,1,9,0.111111111111111,0,220,0.7954545454545454,3,0,0.6,17,4,0,3,4,2,9,5,1,0,0.6451612903225806
1000000,Defender,Right,198,24,1260,0,0,0,1,13,0.230769230769231,0,681,0.7650513950073421,3,0,0.8666666666666667,42,87,0,2,9,0,10,9,1,0,0.7857142857142857
1200000,Attack,Right,175,23,1755,9,0,0,2,31,0.516129032258065,0.290322580645161,295,0.7627118644067796,11,2,0.46153846153846156,15,7,0,27,65,31,20,41,16,0,0.1797752808988764
-800000,Defender,Left,186,25,206,0,0,0,0,4,0,0,85,0.7176470588235294,2,0,0.8,11,1,0,0,1,4,1,1,0,0,0.5
2700000,Attack,Right,184,19,551,1,1,0,0,12,0.333333333333333,0.0833333333333333,184,0.7065217391304348,5,2,0.8571428571428571,14,4,0,7,27,8,16,15,3,0,0.38461538461538464
-100000,Defender,Right,190,22,801,0,0,0,4,2,0,0,516,0.7984496124031008,0,0,0.7307692307692307,44,19,1,3,6,7,15,6,0,0,0.7857142857142857
200000,Defender,Left,171,19,792,0,1,0,1,10,0.2,0,447,0.7181208053691275,15,1,0.3448275862068966,43,9,0,18,22,8,7,9,1,0,0
3300000,Defender,Right,176,21,2137,1,1,0,6,8,0.25,0.125,1217,0.7329498767460969,18,2,0.574468085106383,89,63,1,27,20,12,34,38,2,0,0.5535714285714286
-7000000,Attack,Left,183,23,1755,7,3,3,0,53,0.358490566037736,0.132075471698113,724,0.6325966850828729,30,8,0.4864864864864865,47,22,0,36,49,17,21,44,7,0,0.5
11000000,Midfield,Right,182,22,1330,3,1,0,0,22,0.363636363636364,0.136363636363636,777,0.8661518661518661,22,4,0.64,47,4,0,23,19,7,12,9,2,0,0.5555555555555556
20000000,Attack,Right,200,23,2136,16,5,0,1,68,0.426470588235294,0.235294117647059,669,0.680119581464873,26,9,0.75,25,21,0,15,79,30,31,35,3,1,0.5636363636363636
11000000,Defender,Right,185,23,1216,0,2,0,0,21,0.285714285714286,0,738,0.7899728997289973,14,5,0.5555555555555556,29,5,0,16,28,11,10,11,0,0,0.3684210526315789
2100000,Defender,Right,183,22,1069,0,2,0,2,6,0,0,563,0.7406749555950266,8,1,0.6818181818181818,33,17,0,11,24,13,10,12,1,0,0.3
4800000,Attack,Right,183,20,878,3,0,0,1,24,0.375,0.125,306,0.738562091503268,5,0,0.4666666666666667,19,5,0,8,24,8,14,7,4,0,0.3548387096774194
-6000000,Defender,Left,184,21,1246,0,0,0,4,7,0,0,1037,0.8505303760848602,5,0,0.7037037037037037,53,38,2,5,13,5,11,6,0,0,0.7567567567567568
-200000,Attack,Right,182,21,1077,3,1,0,2,19,0.210526315789474,0.157894736842105,365,0.7287671232876712,15,4,0.6153846153846154,19,4,0,21,27,17,18,9,2,0,0.13636363636363635
200000,Defender,Left,183,21,90,0,0,0,0,0,0,0,44,0.8636363636363636,0,0,0,1,3,0,0,0,0,1,0,0,0,0
2000000,Attack,Left,168,20,862,0,2,0,5,13,0.307692307692308,0,357,0.7619047619047619,13,7,0.4444444444444444,20,6,0,30,25,23,14,28,2,0,0.375
0,Defender,Right,191,20,1363,1,0,0,8,6,0.333333333333333,0.166666666666667,791,0.8862199747155499,4,0,0.6875,40,38,1,4,7,3,26,14,0,0,0.5777777777777777
7200000,Defender,Right,190,23,1456,1,1,0,2,15,0.133333333333333,0.0666666666666667,1127,0.8411712511091393,7,1,0.6363636363636364,42,81,0,2,8,3,20,9,0,0,0.6690140845070423
-5000000,Attack,Right,176,20,1969,3,3,0,3,40,0.325,0.075,795,0.8264150943396227,33,8,0.6875,39,4,0,44,67,42,26,54,8,1,0.26666666666666666
0,Midfield,Right,180,23,2735,11,8,9,7,28,0.321428571428571,0.392857142857143,1579,0.8055731475617479,45,14,0.5853658536585366,64,41,0,25,29,13,26,37,0,0,0.5806451612903226
-4000000,Attack,Right,186,22,125,0,0,0,1,2,0.5,0,35,0.5714285714285714,1,0,0.75,6,2,0,0,6,1,5,1,0,0,0.2222222222222222
-10000000,Attack,Right,180,23,2101,2,5,0,4,22,0.227272727272727,0.0909090909090909,869,0.7353279631760644,51,7,0.5909090909090909,39,7,1,90,65,60,28,79,7,2,0.21428571428571427
700000,Midfield,Right,193,22,2581,0,0,0,6,25,0.12,0,1111,0.7965796579657966,6,2,0.7058823529411765,116,44,0,29,45,23,66,22,0,0,0.7051282051282052
0,Defender,Right,183,24,1483,1,0,0,4,16,0.25,0.0625,830,0.8036144578313253,7,2,0.625,71,48,0,14,14,6,23,10,0,0,0.56
-100000,Midfield,Right,185,23,191,0,0,0,1,4,0.25,0,106,0.8867924528301887,1,2,0.4,5,1,0,4,1,2,2,9,1,0,0.5
-12000000,Defender,Left,184,23,289,1,1,0,2,1,1,1,229,0.8820960698689956,5,2,1,5,7,0,1,6,0,9,6,3,0,0.75
2000000,Defender,Left,184,20,1726,1,1,0,6,22,0.272727272727273,0.0454545454545455,703,0.6529160739687055,15,3,0.4,41,36,0,9,48,9,23,13,3,1,0.5813953488372093
10400000,Defender,Left,185,22,2614,0,0,0,6,19,0.210526315789474,0,1168,0.6703767123287672,21,0,0.5409836065573771,92,55,0,26,37,24,27,24,2,0,0.5273972602739726
-400000,Attack,Right,188,22,1090,2,1,0,0,20,0.2,0.1,251,0.6414342629482072,12,2,0.5,25,9,0,12,41,22,15,22,9,0,0.3655913978494624
-1000000,Midfield,Right,185,27,2063,4,2,1,3,42,0.285714285714286,0.0952380952380952,1198,0.8505843071786311,12,5,0.582089552238806,96,31,1,24,25,20,35,24,1,0,0.42424242424242425
500000,Defender,Right,176,24,1593,2,2,0,2,33,0.424242424242424,0.0606060606060606,556,0.7392086330935251,24,3,0.5625,43,8,0,37,50,36,37,17,5,0,0.4827586206896552
9000000,Midfield,Right,184,22,2310,3,1,0,7,33,0.212121212121212,0.0909090909090909,883,0.665911664779162,11,4,0.4406779661016949,85,32,1,21,40,20,69,59,5,1,0.5147679324894515
3000000,Attack,Right,184,23,2861,7,3,1,4,80,0.3875,0.0875,791,0.6649810366624526,25,8,0.64,64,36,1,61,70,56,33,73,25,1,0.3482142857142857
375000,Midfield,Right,174,21,270,0,0,0,2,4,0,0,151,0.7947019867549668,1,0,0.6,7,6,0,1,0,3,4,7,0,0,0.42857142857142855
1500000,Defender,Right,195,23,871,1,0,0,2,5,0.2,0.2,657,0.8736681887366818,1,0,0.8333333333333334,22,32,1,5,8,5,10,0,0,0,0.5833333333333334
-1000000,Defender,Right,187,23,1959,0,0,0,8,12,0.25,0,1263,0.8543151227236738,6,2,0.6666666666666666,67,76,0,18,9,4,24,13,0,0,0.6
0,Defender,Left,185,22,1168,0,0,0,5,1,1,0,814,0.8869778869778869,3,0,0.6,38,34,0,7,6,6,21,6,1,0,0.43478260869565216
1000000,Attack,Right,175,23,140,0,1,0,0,2,0.5,0,34,0.7647058823529411,3,1,0,1,0,0,4,4,2,1,3,2,0,0.25
10000000,Attack,Right,180,21,2016,2,4,0,7,28,0.25,0.0714285714285714,860,0.7895348837209303,30,9,0.6046511627906976,68,6,0,37,61,20,29,34,6,1,0.30434782608695654
700000,Midfield,Right,184,22,141,0,0,0,1,0,0,0,81,0.8641975308641975,1,0,0.75,5,1,0,2,2,2,3,1,0,0,0.6666666666666666
6500000,Attack,Right,183,24,2009,10,3,0,4,59,0.389830508474576,0.169491525423729,628,0.7213375796178344,20,12,0.6285714285714286,56,31,0,29,53,33,35,25,9,1,0.4647887323943662
7000000,Midfield,Right,191,21,647,0,0,0,0,13,0.230769230769231,0,284,0.7147887323943662,3,1,0.4666666666666667,18,9,0,9,14,10,12,3,2,0,0.3684210526315789
-700000,Defender,Right,192,20,381,0,0,0,1,1,0,0,212,0.8726415094339622,1,0,0.5,27,12,0,0,0,0,4,3,0,0,0.7142857142857143
4000000,Attack,Right,175,22,1910,4,5,0,2,34,0.441176470588235,0.117647058823529,753,0.8021248339973439,35,11,0.475,54,3,0,48,62,43,24,54,1,0,0.2962962962962963
4000000,Defender,Right,182,24,3221,1,0,0,9,24,0.25,0.0416666666666667,1808,0.7605088495575221,22,6,0.6538461538461539,216,119,1,59,66,32,43,57,3,0,0.6292134831460674
4500000,Defender,Right,190,22,2011,3,0,0,4,18,0.333333333333333,0.166666666666667,1558,0.8575096277278562,4,0,0.6896551724137931,55,66,1,8,7,3,28,19,0,0,0.6097560975609756
1300000,Defender,Right,185,26,2659,0,0,0,8,8,0.125,0,1506,0.8233731739707836,7,2,0.6,130,125,0,6,4,3,31,19,0,1,0.6153846153846154
1900000,Defender,Left,194,21,858,0,0,0,4,3,0,0,436,0.8302752293577982,1,0,0.4166666666666667,23,44,1,3,13,2,17,11,1,0,0.6875
3400000,Attack,Right,180,21,1184,2,1,0,3,25,0.36,0.08,382,0.7356020942408377,16,4,0.42857142857142855,12,3,0,40,29,22,17,35,1,0,0.2
1050000,Midfield,Right,183,24,1687,1,1,0,4,14,0.285714285714286,0.0714285714285714,671,0.8152011922503726,7,2,0.5256410256410257,111,17,0,15,27,17,26,31,0,0,0.5185185185185185
300000,Midfield,Left,180,20,183,0,0,0,2,0,0,0,58,0.7413793103448276,2,0,0.6666666666666666,9,3,0,1,5,3,10,2,0,0,1
7000000,Attack,Left,184,23,1086,7,4,0,1,44,0.477272727272727,0.159090909090909,552,0.6739130434782609,36,5,0.4166666666666667,14,2,0,13,31,18,13,10,7,0,0.21052631578947367
2425000,Defender,Left,187,21,689,0,1,0,5,5,0.4,0,477,0.8385744234800838,4,2,0.5714285714285714,21,15,0,3,8,6,12,2,0,0,0.46153846153846156
325000,Attack,Right,180,20,216,0,1,0,0,2,0,0,102,0.7352941176470589,2,2,1,2,2,0,6,6,6,3,3,2,0,0.2857142857142857
-1000000,Attack,Both,191,23,291,2,0,0,0,9,0.444444444444444,0.222222222222222,122,0.7868852459016393,4,1,0,2,3,0,13,17,13,5,5,2,0,0.5
500000,Attack,Right,190,22,715,1,3,0,2,17,0.294117647058824,0.0588235294117647,217,0.5345622119815668,10,2,0.6666666666666666,16,5,0,2,29,7,23,14,7,0,0.5060240963855421
5500000,Attack,Left,178,22,2141,9,8,0,6,58,0.362068965517241,0.155172413793103,962,0.6943866943866944,48,13,0.5714285714285714,23,3,0,74,71,30,24,43,15,0,0.3829787234042553
6500000,Attack,Right,180,23,2674,10,4,5,2,52,0.365384615384615,0.192307692307692,747,0.7349397590361446,29,16,0.5714285714285714,55,14,0,55,71,30,30,85,10,3,0.6025641025641025
3500000,Defender,Left,191,20,1285,1,0,0,4,22,0.318181818181818,0.0454545454545455,820,0.801219512195122,3,2,0.5588235294117647,65,29,1,11,10,5,23,25,0,0,0.581081081081081
100000,Defender,Left,184,20,90,0,0,0,0,1,1,0,19,0.5789473684210527,2,0,0.5,4,2,1,1,0,0,1,3,0,0,NA
6000000,Attack,Both,177,20,1789,5,2,0,6,43,0.325581395348837,0.116279069767442,853,0.7467760844079718,35,8,0.5862068965517241,47,9,0,52,55,26,25,19,3,1,0.3939393939393939
-100000,Midfield,Right,188,22,2175,1,1,0,8,24,0.25,0.0416666666666667,699,0.8068669527896996,19,3,0.5454545454545454,125,39,2,14,38,42,45,16,0,0,0.5084745762711864
-200000,Midfield,Right,173,20,341,2,0,0,1,8,0.375,0.25,91,0.7472527472527473,5,0,1,7,0,0,6,8,11,5,10,1,0,0.5714285714285714
1500000,Midfield,Both,188,21,1229,6,0,0,6,22,0.454545454545455,0.272727272727273,449,0.7616926503340757,7,5,0.5416666666666666,33,22,0,4,18,5,28,17,0,3,0.4594594594594595
4500000,Defender,Right,187,20,2395,0,4,0,3,11,0,0,1313,0.763899466869764,28,8,0.5,58,50,0,19,22,14,25,11,1,0,0.29411764705882354
15300000,Attack,Right,182,20,1440,2,4,0,0,13,0.307692307692308,0.153846153846154,746,0.868632707774799,27,7,0.5,24,12,0,10,38,7,5,20,4,0,0.2857142857142857
500000,Attack,Right,177,19,1059,2,3,0,0,23,0.260869565217391,0.0869565217391304,659,0.8088012139605463,31,9,0.6521739130434783,29,6,0,15,14,15,11,8,5,0,0.1
6000000,Defender,Right,183,19,2089,0,0,0,3,7,0.285714285714286,0,1087,0.8003679852805887,11,0,0.631578947368421,106,87,3,13,16,5,25,25,1,0,0.6419753086419753
-7000000,Midfield,Left,178,20,1574,2,3,0,4,5,0.4,0.4,934,0.7665952890792291,16,4,0.5319148936170213,77,46,0,12,26,9,35,4,8,0,0.4444444444444444
1300000,Defender,Left,188,19,1801,0,0,0,5,5,0.4,0,1096,0.8667883211678832,0,0,0.7058823529411765,76,91,2,14,9,3,28,9,0,0,0.6190476190476191
1000000,Attack,Right,185,20,2506,5,2,0,7,44,0.454545454545455,0.113636363636364,592,0.6942567567567568,33,3,0.59375,49,36,0,25,76,27,33,41,6,0,0.4305555555555556
700000,Defender,Right,180,20,701,1,0,0,0,4,0.25,0.25,299,0.7023411371237458,3,0,0.45,32,18,0,5,21,7,5,26,1,0,0.5416666666666666
400000,Midfield,Right,183,20,136,0,0,0,1,6,0.5,0,44,0.8181818181818182,0,1,0.6,6,3,0,2,3,6,5,9,0,0,0.2
10000000,Midfield,Right,184,20,2894,0,2,0,6,19,0.368421052631579,0,2040,0.8637254901960785,26,9,0.5795454545454546,122,51,0,34,40,25,49,55,0,0,0.6
1500000,Attack,Right,175,19,1203,1,4,0,4,23,0.347826086956522,0.0434782608695652,713,0.7377279102384292,26,6,0.5,28,7,0,23,17,11,13,12,2,0,0.16666666666666666
-400000,Defender,Left,180,28,1700,1,0,0,6,3,0.666666666666667,0.333333333333333,959,0.6882168925964547,5,1,0.6415094339622641,89,65,0,5,26,9,31,22,1,0,0.6851851851851852
2700000,Attack,Right,186,20,2418,2,5,0,6,24,0.375,0.0833333333333333,1631,0.8136112814224402,53,10,0.5,113,17,2,50,42,41,39,37,0,0,0.5
9800000,Midfield,Right,174,20,1761,0,1,0,4,10,0.1,0,1077,0.8551532033426184,16,3,0.625,95,5,2,33,38,29,31,26,0,0,0.42857142857142855
6000000,Attack,Left,170,21,2388,4,11,0,5,50,0.5,0.08,946,0.7526427061310782,44,19,0.6,22,5,0,57,60,40,25,16,10,0,0.2777777777777778
-500000,Attack,Right,189,22,132,0,0,0,0,1,1,0,20,0.75,0,0,0,0,2,0,0,2,3,2,1,0,0,0.125
-7500000,Midfield,Right,175,22,1781,7,3,2,3,68,0.367647058823529,0.102941176470588,991,0.8405650857719476,38,12,0.7058823529411765,34,4,0,46,54,35,20,23,3,0,0.19047619047619047
400000,Defender,Right,191,22,270,1,0,0,1,7,0.142857142857143,0.142857142857143,153,0.6862745098039216,2,0,1,9,16,1,1,1,1,2,3,0,0,0.7931034482758621
-7000000,Attack,Right,186,23,2689,7,1,0,7,54,0.444444444444444,0.12962962962963,567,0.6419753086419753,13,11,0.8181818181818182,13,34,0,15,55,21,53,70,32,4,0.5324074074074074
-5000000,Midfield,Right,181,20,1330,0,0,0,1,10,0.3,0,772,0.8160621761658031,16,2,0.6785714285714286,50,18,0,6,15,8,18,17,0,0,0.4
0,Midfield,Right,175,20,264,0,0,0,0,2,0,0,85,0.7294117647058823,0,0,0.2,8,2,0,2,4,4,4,1,0,0,0.3333333333333333
5000000,Attack,Left,183,21,699,2,1,0,1,19,0.315789473684211,0.105263157894737,262,0.8396946564885496,5,4,0.5,14,6,0,13,20,10,6,7,0,0,0.46153846153846156
13000000,Midfield,Right,182,22,1945,9,4,0,0,56,0.446428571428571,0.160714285714286,637,0.7205651491365777,26,10,0.47368421052631576,27,11,0,40,58,31,16,33,1,0,0.42857142857142855
6000000,Defender,Right,181,21,2665,7,8,0,6,39,0.41025641025641,0.179487179487179,1539,0.8141650422352177,36,19,0.6037735849056604,75,23,1,33,57,17,31,36,7,2,0.36363636363636365
12000000,Midfield,Right,181,22,1859,0,1,0,7,10,0.1,0,1312,0.8963414634146342,8,3,0.4090909090909091,66,14,1,39,26,15,51,49,0,0,0.5777777777777777
5000000,Attack,Right,182,20,1306,7,2,0,1,36,0.388888888888889,0.194444444444444,445,0.7932584269662921,19,6,0.4166666666666667,15,8,0,20,25,21,16,17,5,1,0.4117647058823529
1000000,Attack,Right,175,23,2074,4,2,0,3,60,0.35,0.0666666666666667,840,0.6130952380952381,24,7,0.425,57,12,0,21,57,13,29,37,5,0,0.32
0,Attack,Left,186,23,2420,4,4,0,2,55,0.290909090909091,0.0727272727272727,1082,0.6571164510166358,39,8,0.47058823529411764,85,40,1,14,46,32,23,34,4,0,0.5393258426966292
200000,Midfield,Left,188,21,173,0,0,0,1,1,0,0,55,0.8,2,0,0,2,7,0,2,2,1,1,4,0,0,0.4
20000000,Defender,Left,191,23,2970,2,2,0,2,8,0.375,0.25,2069,0.8757854035766071,6,4,0.6470588235294118,40,111,1,25,21,8,13,16,2,0,0.6179775280898876
0,Attack,Left,172,23,1507,4,4,0,1,31,0.32258064516129,0.129032258064516,619,0.7544426494345718,28,9,0.5,18,4,0,76,48,33,14,40,10,0,0.4
-17000000,Attack,Right,180,20,2062,8,11,1,0,51,0.313725490196078,0.156862745098039,1460,0.7801369863013699,67,19,0.6111111111111112,34,9,0,77,72,35,1,22,9,0,0.25
2100000,Defender,Right,189,21,2102,0,0,0,3,3,0,0,924,0.6309523809523809,5,2,0.5555555555555556,90,108,0,5,10,4,13,17,0,0,0.625
-500000,Defender,Left,178,22,1877,0,1,0,4,16,0.1875,0,1268,0.8367507886435331,12,1,0.5,57,53,0,24,30,13,28,25,1,0,0.4482758620689655
4000000,Defender,Right,186,22,1133,1,0,0,3,12,0.25,0.0833333333333333,791,0.9026548672566371,0,2,0.4,39,42,0,2,9,1,15,12,0,0,0.7045454545454546
-5000000,Midfield,Right,177,21,572,0,0,0,1,2,0,0,419,0.863961813842482,8,1,0.5483870967741935,43,7,0,6,9,11,7,16,0,0,0.25
-7000000,Attack,Left,172,21,1365,4,2,0,0,31,0.32258064516129,0.129032258064516,531,0.743879472693032,29,5,0.5833333333333334,22,3,0,39,46,23,13,30,16,1,0.45454545454545453
